latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
5.1723,100.48048,314.68,1.33,1.14,2026-03-16,0232,Terra,MODIS,55,6.1NRT,297.63,8.88,D
5.17057,100.4921,317.71,1.34,1.15,2026-03-16,0232,Terra,MODIS,75,6.1NRT,297.11,12.68,D
4.81437,101.09798,310.33,1.49,1.21,2026-03-16,0232,Terra,MODIS,17,6.1NRT,295.98,8.83,D
4.38657,102.40916,306.14,1.91,1.35,2026-03-16,0232,Terra,MODIS,26,6.1NRT,292.09,9.45,D
4.90875,97.47578,312.59,1,1,2026-03-16,0232,Terra,MODIS,66,6.1NRT,295.31,6.14,D
4.87859,97.49844,317.25,1.01,1,2026-03-16,0232,Terra,MODIS,73,6.1NRT,295.7,9.22,D
4.87733,97.50722,322.39,1.01,1,2026-03-16,0232,Terra,MODIS,79,6.1NRT,296.24,14.16,D
3.4904,101.47803,311.13,1.67,1.27,2026-03-16,0232,Terra,MODIS,46,6.1NRT,293.84,12.64,D
1.57093,103.66021,311.56,2.7,1.57,2026-03-16,0234,Terra,MODIS,48,6.1NRT,291.82,19.02,D
4.68378,94.68161,310.55,2.8,1.6,2026-03-17,0313,Terra,MODIS,28,6.1NRT,292.43,24,D
-6.24914,107.21207,314.54,1.05,1.02,2026-03-17,0805,Aqua,MODIS,45,6.1NRT,296.51,5.85,D
-6.06674,106.62157,315.32,1.1,1.04,2026-03-17,0805,Aqua,MODIS,47,6.1NRT,295.63,5.99,D
-6.06811,106.61196,314.79,1.1,1.05,2026-03-17,0805,Aqua,MODIS,42,6.1NRT,295.59,5.82,D
-6.10171,105.42931,314.82,1.27,1.12,2026-03-17,0805,Aqua,MODIS,52,6.1NRT,299.35,10.71,D
-6.10332,105.41816,318.06,1.27,1.12,2026-03-17,0805,Aqua,MODIS,67,6.1NRT,301.87,14.59,D
-3.7815,104.47022,339.11,1.36,1.16,2026-03-17,0807,Aqua,MODIS,90,6.1NRT,288.08,60.29,D
-2.67548,107.83733,314.24,1,1,2026-03-17,0807,Aqua,MODIS,61,6.1NRT,296.29,6.97,D
-2.7856,106.45753,312.71,1.05,1.02,2026-03-17,0807,Aqua,MODIS,61,6.1NRT,290.22,6.74,D
-2.69062,106.40912,316.07,1.05,1.02,2026-03-17,0807,Aqua,MODIS,64,6.1NRT,297.74,7.84,D
-2.70671,105.98778,315.78,1.09,1.04,2026-03-17,0807,Aqua,MODIS,43,6.1NRT,299.74,7.76,D
-1.68388,105.45597,321.4,1.12,1.06,2026-03-17,0807,Aqua,MODIS,76,6.1NRT,299.22,14.31,D
-1.68528,105.44622,314.02,1.12,1.06,2026-03-17,0807,Aqua,MODIS,65,6.1NRT,299.16,6.69,D
1.09472,104.57816,353.13,1.16,1.07,2026-03-17,0807,Aqua,MODIS,97,6.1NRT,297.22,78.08,D
1.09322,104.56808,352,1.16,1.07,2026-03-17,0807,Aqua,MODIS,96,6.1NRT,298.04,74.9,D
1.05049,104.28046,314.49,1.21,1.09,2026-03-17,0807,Aqua,MODIS,62,6.1NRT,298.43,6.88,D
1.04894,104.27,314.71,1.21,1.09,2026-03-17,0807,Aqua,MODIS,63,6.1NRT,298.12,6.75,D
0.99731,102.97354,317.06,1.47,1.2,2026-03-17,0807,Aqua,MODIS,53,6.1NRT,300.98,14.84,D
1.39402,104.23705,358.18,1.2,1.09,2026-03-17,0807,Aqua,MODIS,99,6.1NRT,298.74,95.99,D
1.39245,104.22663,366.13,1.2,1.09,2026-03-17,0807,Aqua,MODIS,100,6.1NRT,299.88,125.09,D
1.40354,104.23562,366.93,1.2,1.09,2026-03-17,0807,Aqua,MODIS,100,6.1NRT,298.93,129.48,D
1.40198,104.2252,326.47,1.2,1.09,2026-03-17,0807,Aqua,MODIS,80,6.1NRT,297.33,21.62,D
1.80906,104.15089,322.46,1.2,1.09,2026-03-17,0807,Aqua,MODIS,13,6.1NRT,296.57,15,D
1.43778,101.62735,315.14,1.83,1.32,2026-03-17,0807,Aqua,MODIS,40,6.1NRT,299.29,17.25,D
1.81859,104.14946,349.77,1.2,1.09,2026-03-17,0807,Aqua,MODIS,90,6.1NRT,297.6,68.05,D
1.82349,104.15385,331.94,1.2,1.09,2026-03-17,0807,Aqua,MODIS,64,6.1NRT,296.58,32.7,D
1.82191,104.14341,322.73,1.2,1.09,2026-03-17,0807,Aqua,MODIS,66,6.1NRT,296.36,17.47,D
1.84265,104.08685,316.15,1.21,1.09,2026-03-17,0807,Aqua,MODIS,65,6.1NRT,297.98,9.53,D
1.57831,101.41281,320.21,1.89,1.34,2026-03-17,0807,Aqua,MODIS,75,6.1NRT,297.36,26.59,D
1.57587,101.39646,315.7,1.9,1.35,2026-03-17,0807,Aqua,MODIS,69,6.1NRT,297.17,16.39,D
1.60443,101.50832,333,1.86,1.33,2026-03-17,0807,Aqua,MODIS,86,6.1NRT,298.99,61.09,D
1.60206,101.49229,323.88,1.86,1.33,2026-03-17,0807,Aqua,MODIS,79,6.1NRT,298.02,33.4,D
1.60015,101.50399,328.45,1.86,1.33,2026-03-17,0807,Aqua,MODIS,83,6.1NRT,298.35,44.77,D
1.58497,101.40682,325.48,1.89,1.34,2026-03-17,0807,Aqua,MODIS,81,6.1NRT,297.67,38.44,D
1.61178,101.50223,323.8,1.86,1.33,2026-03-17,0807,Aqua,MODIS,79,6.1NRT,298.6,32.08,D
1.77414,101.64886,317.59,1.8,1.31,2026-03-17,0807,Aqua,MODIS,68,6.1NRT,296.41,20.42,D
1.83336,101.66634,317.96,1.79,1.31,2026-03-17,0807,Aqua,MODIS,33,6.1NRT,300.7,18.93,D
2.07214,100.93845,312.52,2.02,1.39,2026-03-17,0807,Aqua,MODIS,50,6.1NRT,295.29,14.52,D
2.07624,100.93281,318.57,2.02,1.39,2026-03-17,0807,Aqua,MODIS,74,6.1NRT,295.34,29.22,D
2.07351,100.91533,317.19,2.03,1.39,2026-03-17,0807,Aqua,MODIS,72,6.1NRT,295.82,25.07,D
3.8231,108.25092,324.1,1.11,1.05,2026-03-17,0807,Aqua,MODIS,73,6.1NRT,297.94,18.9,D
5.64606,104.97485,317.6,1.03,1.01,2026-03-17,0809,Aqua,MODIS,68,6.1NRT,295.04,12.77,D
4.79051,97.60124,310.26,3.37,1.73,2026-03-17,0809,Aqua,MODIS,30,6.1NRT,291.91,30.38,D
-6.00081,105.98402,308.61,1.04,1.02,2026-03-17,1353,Terra,MODIS,47,6.1NRT,294.41,5.97,N
-4.29093,104.81696,303.96,1.12,1.05,2026-03-17,1355,Terra,MODIS,58,6.1NRT,292.54,4.25,N
-3.38465,104.03733,304.03,1.2,1.09,2026-03-17,1355,Terra,MODIS,58,6.1NRT,287.79,5.53,N
-2.80414,106.32425,307.21,1,1,2026-03-17,1355,Terra,MODIS,71,6.1NRT,293.01,5.82,N
-1.89782,105.82274,300.86,1.01,1,2026-03-17,1355,Terra,MODIS,35,6.1NRT,286.07,3.56,N
-1.57242,103.68776,303.59,1.19,1.09,2026-03-17,1355,Terra,MODIS,56,6.1NRT,285.25,5.78,N
0.66666,103.44509,334.56,1.16,1.07,2026-03-17,1355,Terra,MODIS,100,6.1NRT,294.61,40.68,N
0.66524,103.43493,330.05,1.16,1.07,2026-03-17,1355,Terra,MODIS,100,6.1NRT,293.87,33.15,N
1.04898,104.27045,304.41,1.06,1.03,2026-03-17,1355,Terra,MODIS,52,6.1NRT,292.7,4.6,N
1.81709,104.16125,306.76,1.06,1.03,2026-03-17,1355,Terra,MODIS,26,6.1NRT,293.12,4.48,N
1.81581,104.152,317.14,1.06,1.03,2026-03-17,1355,Terra,MODIS,94,6.1NRT,293.38,13.35,N
1.77306,101.6483,305.33,1.45,1.19,2026-03-17,1355,Terra,MODIS,64,6.1NRT,282.52,9.94,N
5.5523,102.86787,305.74,1.1,1.05,2026-03-17,1357,Terra,MODIS,65,6.1NRT,284.36,8.11,N
1.81846,104.15749,305.18,1.06,1.03,2026-03-17,2025,Aqua,MODIS,63,6.1NRT,293.06,4.7,N
1.84158,101.67524,303.8,1.04,1.02,2026-03-17,2025,Aqua,MODIS,57,6.1NRT,292.27,4.08,N
1.78069,101.65715,332.38,1.04,1.02,2026-03-17,2025,Aqua,MODIS,100,6.1NRT,293.73,32.11,N
1.7718,101.65585,321.92,1.04,1.02,2026-03-17,2025,Aqua,MODIS,100,6.1NRT,292.29,19.21,N
1.64999,101.47768,305.74,1.05,1.02,2026-03-17,2025,Aqua,MODIS,65,6.1NRT,291.7,5.26,N
1.64863,101.48676,317.03,1.05,1.02,2026-03-17,2025,Aqua,MODIS,94,6.1NRT,292.51,14.18,N
1.61019,101.49971,305.1,1.04,1.02,2026-03-17,2025,Aqua,MODIS,63,6.1NRT,292.05,5.37,N
1.60884,101.50877,318.5,1.04,1.02,2026-03-17,2025,Aqua,MODIS,97,6.1NRT,293.05,16.15,N
0.66998,103.43824,311.63,1.02,1.01,2026-03-17,2025,Aqua,MODIS,83,6.1NRT,292.01,9.99,N
0.66863,103.44713,319.94,1.02,1.01,2026-03-17,2025,Aqua,MODIS,99,6.1NRT,293.2,17.12,N
0.20854,102.27246,306.32,1,1,2026-03-17,2027,Aqua,MODIS,68,6.1NRT,291.86,5.58,N
5.27097,100.57814,311.87,1.07,1.03,2026-03-18,0211,Terra,MODIS,66,6.1NRT,295.76,5.98,D
3.30499,102.52007,319.3,1.02,1.01,2026-03-18,0211,Terra,MODIS,76,6.1NRT,295.52,12.69,D
2.90649,101.29469,311.36,1,1,2026-03-18,0213,Terra,MODIS,0,6.1NRT,292.96,5.61,D
2.24794,102.4166,312.56,1.03,1.01,2026-03-18,0213,Terra,MODIS,55,6.1NRT,296.77,5.84,D
2.19919,101.01318,317.73,1.01,1,2026-03-18,0213,Terra,MODIS,72,6.1NRT,292.08,11.39,D
2.07421,100.92725,315.39,1.01,1,2026-03-18,0213,Terra,MODIS,69,6.1NRT,293.92,8.23,D
2.07296,100.93604,311.1,1.01,1,2026-03-18,0213,Terra,MODIS,53,6.1NRT,293.86,4.96,D
1.83628,101.67461,322.99,1,1,2026-03-18,0213,Terra,MODIS,45,6.1NRT,300.15,13.14,D
1.78859,101.69474,319.44,1,1,2026-03-18,0213,Terra,MODIS,70,6.1NRT,299.4,9.49,D
1.77729,101.64863,337.88,1,1,2026-03-18,0213,Terra,MODIS,89,6.1NRT,297.14,34.62,D
1.77603,101.65736,358.89,1,1,2026-03-18,0213,Terra,MODIS,99,6.1NRT,300.01,78.16,D
1.77478,101.6661,313.4,1,1,2026-03-18,0213,Terra,MODIS,64,6.1NRT,296.44,6.32,D
1.65187,101.48526,323.71,1,1,2026-03-18,0213,Terra,MODIS,78,6.1NRT,296.98,14.7,D
1.60422,101.50536,317.91,1,1,2026-03-18,0213,Terra,MODIS,72,6.1NRT,295.86,9.98,D
0.66225,103.44135,313.13,1.16,1.07,2026-03-18,0213,Terra,MODIS,64,6.1NRT,291.35,9.96,D
0.1934,102.26176,311.27,1.04,1.02,2026-03-18,0213,Terra,MODIS,22,6.1NRT,294.07,5.59,D
1.61067,101.5046,344.07,1.55,1.23,2026-03-18,0845,Aqua,MODIS,92,6.1NRT,300.79,78.67,D
1.78519,101.69704,335.87,1.61,1.25,2026-03-18,0845,Aqua,MODIS,87,6.1NRT,301.85,52.52,D
1.79611,101.69547,321.77,1.61,1.25,2026-03-18,0845,Aqua,MODIS,50,6.1NRT,301.26,17.09,D
4.29164,96.24121,319.11,1.01,1,2026-03-18,0848,Aqua,MODIS,75,6.1NRT,298.91,10.56,D
4.46266,97.22453,316.84,1.01,1,2026-03-18,0848,Aqua,MODIS,45,6.1NRT,300.46,5.49,D
4.64973,97.61176,313.75,1.03,1.01,2026-03-18,0848,Aqua,MODIS,67,6.1NRT,297.38,6.19,D
4.44553,95.90919,334.07,1.02,1.01,2026-03-18,0848,Aqua,MODIS,87,6.1NRT,299.96,27.35,D
4.44423,95.90034,332.62,1.02,1.01,2026-03-18,0848,Aqua,MODIS,82,6.1NRT,301.95,25.02,D
4.71799,97.13211,312.82,1.01,1,2026-03-18,0848,Aqua,MODIS,63,6.1NRT,298.32,7.41,D
4.71671,97.12331,313.99,1.01,1,2026-03-18,0848,Aqua,MODIS,67,6.1NRT,298.45,8.14,D
4.88182,97.50137,316.38,1.03,1.01,2026-03-18,0848,Aqua,MODIS,72,6.1NRT,296.84,8.09,D
2.53341,97.66447,312.71,1.01,1.01,2026-03-18,0848,Aqua,MODIS,42,6.1NRT,292.81,6.6,D
4.27928,98.04923,322.65,1.06,1.03,2026-03-18,0848,Aqua,MODIS,79,6.1NRT,297.98,12.94,D
4.29834,96.34754,326.64,1,1,2026-03-18,0848,Aqua,MODIS,82,6.1NRT,298.49,17.98,D
0.22077,102.27135,305.1,2.2,1.44,2026-03-18,1433,Terra,MODIS,52,6.1NRT,291.66,13.41,N
0.22097,102.26545,302.83,2.2,1.44,2026-03-18,1433,Terra,MODIS,52,6.1NRT,291.61,10.61,N
1.60864,101.50414,305.86,2.02,1.38,2026-03-18,1433,Terra,MODIS,66,6.1NRT,292.64,15.56,N
1.65498,101.47982,309.3,2.01,1.38,2026-03-18,1433,Terra,MODIS,77,6.1NRT,292.49,19.44,N
1.64899,101.49207,304.27,2.02,1.38,2026-03-18,1433,Terra,MODIS,59,6.1NRT,292.39,10.8,N
1.64667,101.47443,308.44,2.01,1.38,2026-03-18,1433,Terra,MODIS,75,6.1NRT,292.46,18.01,N
1.77174,101.65788,306.59,2.09,1.41,2026-03-18,1433,Terra,MODIS,61,6.1NRT,290.35,16.54,N
1.78931,101.6928,309.03,2.1,1.41,2026-03-18,1433,Terra,MODIS,76,6.1NRT,291.15,21.53,N
1.77418,101.65182,311.07,2.09,1.41,2026-03-18,1433,Terra,MODIS,82,6.1NRT,290.05,27.65,N
1.79147,101.68678,311.18,2.1,1.41,2026-03-18,1433,Terra,MODIS,82,6.1NRT,291.14,27.79,N
2.49388,100.25449,303.02,1.66,1.27,2026-03-18,1433,Terra,MODIS,53,6.1NRT,292.74,7.59,N
3.25018,101.74244,313.36,2.24,1.45,2026-03-18,1433,Terra,MODIS,87,6.1NRT,289.73,35.35,N
3.24968,101.73709,309.04,2.24,1.45,2026-03-18,1433,Terra,MODIS,76,6.1NRT,289.78,25.05,N
1.79412,101.69666,306.49,3.37,1.73,2026-03-18,2104,Aqua,MODIS,66,6.1NRT,291.2,32.34,N
1.79524,101.69193,305.24,3.37,1.73,2026-03-18,2104,Aqua,MODIS,64,6.1NRT,291.23,29.43,N
1.78372,101.70129,312.57,4.64,1.97,2026-03-19,0251,Terra,MODIS,0,6.1NRT,289.05,59.48,D
0.59892,103.22104,321.91,3.97,1.85,2026-03-19,0744,Aqua,MODIS,75,6.1NRT,293.31,103.13,D
0.59077,103.21436,318.86,3.97,1.85,2026-03-19,0744,Aqua,MODIS,70,6.1NRT,292.91,78.94,D
2.89879,103.3092,320.12,3.55,1.77,2026-03-19,0746,Aqua,MODIS,72,6.1NRT,291.9,86.52,D
2.89457,103.30556,317.91,3.55,1.77,2026-03-19,0746,Aqua,MODIS,69,6.1NRT,291.66,73.12,D
3.984,108.26887,315.28,1.38,1.16,2026-03-19,0746,Aqua,MODIS,63,6.1NRT,296.14,13.62,D
